INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING
629	629	0	Charm4_14				g01_buff圣火使者		身体中心点	0	0	1	0	0		龜兔賽跑：只有傳遞火源的使者才有資格點燃孔明燈
632	632	0	PetHeader1_14							0	0	1	0	0		變身·烏龜：變身成烏龜（不可手動解除）
633	633	0	PetHeader1_25							0	0	1	0	0		變身·兔子：變身成兔子（不可手動解除）
634	634	0	Buff7_2				g01_buff滑倒		脚下光圈点	0	0	1	0	0		滑倒：被西瓜皮滑倒，移動速度減慢50%
635	635	0	Buff7_1				g01_buff滑行		脚下光圈点	0	0	1	0	0		滑行：踩著西瓜皮滑行，移動速度增加50%
636	636	0	Buff6_16				g01_buff定身		脚下光圈点	0	0	1	0	0		定身：被捕獸夾夾住，無法行動
637	637	0	Buff6_14				g01_buff恐惧		身体中心点	0	0	1	0	0		恐懼：被玩具蜈蚣嚇到驚慌失措
638	638	0	Buff6_15				g01_buff昏睡		身体中心点	0	0	1	0	0		昏睡：被瞌睡蟲騷擾，呼呼大睡
639	639	0	Buff6_13				g01_buff麻痹		身体中心点	0	0	1	0	0		麻痹：被馬蜂蟄到麻痹，無法動彈
640	640	0	Huodong_2_1							0	0	0	0	0		聖火使者
641	641	0	TaskTools3_7							0	0	0	0	0		護送聖火：護送聖火時會處於運輸狀態
642	641	0	TaskTools3_8							0	0	0	0	0		增加：15%内功防御
643	463	0	Amulet3_5				buff_重楼逆天		身体中心点	1	0	0	0	0		真·重楼玉：攻击时有3%几率震慑敌人的魂魄，使之麻痹，持续20秒，麻痹不可解
#																
645	645	0	RideHeader2_7				taiwan_GM		头顶状态点	1	0	0	1	0		GM專用
646	646	0	Shenqi_3							1	0	0	0	0		熔金落日：命中敵人時有機率打出奮力一擊，額外造成傷害並在一段時間內增加自身外功攻擊，減少對方外功防禦
647	646	0	Shenqi_2							1	0	0	0	0		秋水無痕：命中敵人時有機率打出蓄力一擊，額外造成傷害並在一段時間內增加自身內功攻擊，減少對方內功防禦
648	646	0	Shenqi_5							1	0	0	0	0		碧海銀濤：命中敵人時有機率打出絕妙一擊，額外造成傷害並在一段時間內增加自身會心攻擊，減少對方會心防禦
649	646	0	Shenqi_4							1	0	0	0	0		萬壑松風：命中敵人時有機率打出精妙一擊，額外造成傷害並在一段時間內增加自身命中，減少對方閃避
650	650	0	Buff2_12				wq_鬼头刀触发		右武器绑定点	0	0	0	1	0		奮力：增加外功攻擊
651	651	0	Buff2_13				wq_神器武器触发		右武器绑定点	0	0	0	1	0		蓄力：增加內功攻擊
652	652	0	Buff2_10				wq_神器武器触发		右武器绑定点	0	0	0	1	0		絕妙：增加會心攻擊
653	653	0	Buff2_8				wq_折扇触发		右武器绑定点	0	0	0	1	0		精妙：增加命中
654	654	0	Buff2_10				wq_神器武器触发		左武器绑定点	0	0	0	1	0		絕妙：增加會心攻擊
655	655	0	CommonLiveSkill2_4				g01_buff普通挂机		脚下光圈点	0	0	0	1	0		古墓行功心法
656	655	0	CommonLiveSkill2_5				g01_buf人民币挂机		脚下光圈点	0	0	0	1	0		全真行功心法
658	658	0	Charm4_16							0	0	0	0	0		愚人變身：無法手動取消
659	659	0	Charm4_16							0	0	0	0	0		教師節變身：無法手動取消
660	660	0	PetSkill8_16	cw_jieli		头顶状态点				0	0	0	0	0		超级借力：增强主人的力量
661	661	0	PetSkill8_7	cw_yihun		头顶状态点				0	0	0	0	0		超级移魂：增强主人的定力
662	662	0	PetSkill8_14	cw_jiasu		头顶状态点				0	0	0	0	0		超级瞬影：增强主人的身法
663	663	0	PetSkill8_11	cw_qiangshen		头顶状态点				0	0	0	0	0		超级强身：增强主人的体力
664	664	0	PetSkill8_4	cw_ningshen		头顶状态点				0	0	0	0	0		超级凝神：增强主人的灵气
665	665	0	PetSkill8_2							0	0	0	0	0		冰罡：增加冰抗50点同时增加所有属性
666	666	0	PetSkill9_4							0	0	0	0	0		火罡：增加火抗50点同时增加所有属性
667	667	0	PetSkill8_5							0	0	0	0	0		毒罡：增加毒抗50点同时增加所有属性
668	668	0	PetSkill9_1							0	0	0	0	0		玄罡：增加玄抗50点同时增加所有属性
669	669	0	PetSkill8_1							0	0	0	0	0		大智若愚：血上限增加，闪避和命中削弱
670	670	0	PetSkill9_3							0	0	0	0	0		古灵精怪：命中和闪避增加，防御削弱
671	671	0	PetSkill8_12							0	0	0	0	0		粗中有细：防御增加，会心削弱
672	672	0	PetSkill9_2							0	0	0	0	0		拼死相搏：会心增加，血上限削弱
673	673	0	PetSkill9_6							0	0	0	0	0		神游四海：内攻增加，外攻削弱
674	674	0	PetSkill9_9							0	0	0	0	0		力拔山河：外攻增加，内攻削弱
675	675	0	PetSkill8_3							0	0	0	1	0		超级痛击：增加命中
676	676	0	PetSkill8_6							0	0	0	2	0		超级猛击：增加命中
677	677	0	PetSkill9_10							0	0	0	3	0		极冰咒：增加冰攻击
678	678	0	PetSkill9_8							0	0	0	4	0		冥火咒：增加火攻击
679	679	0	PetSkill9_5							0	0	0	5	0		天雷咒：增加玄攻击
680	680	0	PetSkill9_7							0	0	0	6	0		嗜毒咒：增加毒攻击
681	13	0	Buff0_9				buff_fengxue_01		身体受击点	0	1	1	0	0		封穴：移動不能，操作不能，可被攻擊，無法被打醒
682	23	0	Buff1_1				g01_buff100		脚下光圈点	0	1	1	0	0		僵硬：移動速度減慢
683	619	0	Treasure3_2				g01_buff_圣诞礼盒01		脚下光圈点	0	0	0	1	0		粽飄香：剛吃了美味的粽子，感覺渾身有力氣，增加5點所有屬性
684	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性12點
685	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性15點
686	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性18點
687	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性21點
688	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性24點
689	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性27點
690	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性30點
691	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性33點
692	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性36點
693	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性39點
694	700	0	Huodong_3_1				buff_和谐光环01		身体中心点	1	0	0	0	0		端午節快樂：增加所有屬性9點
#																
700	700	0	TaskTools4_12							1	0	0	0	0		招牌：霓虹燈
701	700	0	TaskTools4_12							1	0	0	0	0		招牌：刀劍爭鋒
702	700	0	TaskTools4_12							1	0	0	0	0		招牌：鐵甲銅壁
703	700	0	TaskTools4_12							1	0	0	0	0		招牌：珍禽異獸
704	700	0	TaskTools4_12							1	0	0	0	0		招牌：金字招牌
705	343	0	Treasure_12							1	0	0	0	0		乾坤杯：自動撿取怪物掉落的物品
706	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性6点
707	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性9点
708	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性12点
709	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性15点
710	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性18点
711	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性21点
712	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性24点
713	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性27点
714	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性30点
715	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性33点
716	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性36点
717	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		和谐光环：增加所有属性39点
#																
756	756	0	Shenqi_13							1	0	0	0	0		大夏龍雀：有一定機率吸取目標的血
757	757	0	Shenqi_13							1	0	0	0	0		大夏龍雀：有一定機率降低目標的移動速度
758	758	0	Shenqi_13							1	0	0	0	0		大夏龍雀：有一定機率降低目標的內外功防禦
759	759	0	Shenqi_12							1	0	0	0	0		大商塵影：有一定機率吸取目標的血
760	760	0	Shenqi_12							1	0	0	0	0		大商塵影：有一定機率吸取目標的氣
761	761	0	Shenqi_12							1	0	0	0	0		大商塵影：有一定機率降低目標的內外功防禦
762	762	0	Shenqi_6							1	0	0	0	0		大周嵐夜：有一定機率吸取目標的血
763	763	0	Shenqi_6							1	0	0	0	0		大周嵐夜：有一定機率降低目標的內外功攻擊
764	764	0	Shenqi_6							1	0	0	0	0		大周嵐夜：有一定機率降低目標的內外功防禦
765	765	0	Shenqi_9							1	0	0	0	0		大秦鋒鏑：有一定機率吸取目標的血
766	766	0	Shenqi_9							1	0	0	0	0		大秦鋒鏑：有一定機率降低目標的移動速度
767	767	0	Shenqi_9							1	0	0	0	0		大秦鋒鏑：有一定機率降低目標的內外功攻擊
768	768	0	Shenqi_10							1	0	0	0	0		大漢弘綱：有一定機率吸取目標的血
769	769	0	Shenqi_10							1	0	0	0	0		大漢弘綱：有一定機率吸取目標的氣
770	770	0	Shenqi_10							1	0	0	0	0		大漢弘綱：有一定機率降低目標的內外功攻擊
771	771	0	Shenqi_7							1	0	0	0	0		大晉星痕：有一定機率吸取目標的血
772	772	0	Shenqi_7							1	0	0	0	0		大晉星痕：有一定機率減少目標的怒氣
773	773	0	Shenqi_7							1	0	0	0	0		大晉星痕：有一定機率降低目標的內外功攻擊
774	775	0	Shenqi_11							1	0	0	0	0		大隋凝霜：有一定機率降低目標的移動速度
775	774	0	Shenqi_11							1	0	0	0	0		大隋凝霜：有一定機率吸取目標的血
776	776	0	Shenqi_11							1	0	0	0	0		大隋凝霜：有一定機率降低目標的內外功攻擊
777	777	0	Shenqi_14							1	0	0	0	0		大唐昆嶽：有一定機率吸取目標的血
778	778	0	Shenqi_14							1	0	0	0	0		大唐昆嶽：有一定機率降低目標的移動速度
779	779	0	Shenqi_14							1	0	0	0	0		大唐昆嶽：有一定機率降低目標的內外功攻擊
780	780	0	Shenqi_8							1	0	0	0	0		大宋君岑：有一定機率吸取目標的血
781	781	0	Shenqi_8							1	0	0	0	0		大宋君岑：有一定機率吸取目標的氣
782	782	0	Shenqi_8							1	0	0	0	0		大宋君岑：有一定機率降低目標的內外功攻擊
783	783	0	Shenqi_13				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大夏龍雀：吸取目標的血
784	784	0	Shenqi_13				wq_摔绊触发01		右武器绑定点	0	0	0	1	0		大夏龍雀：已降低一個目標的移動速度40%
785	785	0	Shenqi_13				wq_破绽触发01		右武器绑定点	0	0	0	1	0		大夏龍雀：已降低一個目標的內外功防禦1923
786	786	0	Shenqi_12				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大商塵影：吸取目標的血
787	787	0	Shenqi_12				wq_吸气触发01		右武器绑定点	0	0	0	1	0		大商塵影：吸取目標的氣
788	788	0	Shenqi_12				wq_破绽触发01		右武器绑定点	0	0	0	1	0		大商塵影：已降低一個目標的內外功防禦1923
789	789	0	Shenqi_6				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大周嵐夜：吸取目標的血
790	790	0	Shenqi_6				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大周嵐夜：已降低一個目標的內外功攻擊1923
791	791	0	Shenqi_6				wq_破绽触发01		右武器绑定点	0	0	0	1	0		大周嵐夜：已降低一個目標的內外功防禦1923
792	792	0	Shenqi_9				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大秦鋒鏑：吸取目標的血
793	793	0	Shenqi_9				wq_摔绊触发01		右武器绑定点	0	0	0	1	0		大秦鋒鏑：已降低一個目標的移動速度40%
794	794	0	Shenqi_9				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大秦鋒鏑：已降低一個目標的內外功攻擊1923
795	795	0	Shenqi_10				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大漢弘綱：吸取目標的血
796	796	0	Shenqi_10				wq_吸气触发01		右武器绑定点	0	0	0	1	0		大漢弘綱：吸取目標的氣
797	797	0	Shenqi_10				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大漢弘綱：已降低一個目標的內外功攻擊1923
798	798	0	Shenqi_7				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大晉星痕：吸取目標的血
799	799	0	Shenqi_7				wq_打怒触发01		右武器绑定点	0	0	0	1	0		大晉星痕：減少目標的怒氣
800	800	0	Shenqi_7				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大晉星痕：已降低一個目標的內外功攻擊1923
801	801	0	Shenqi_11				wq_摔绊触发01		右武器绑定点	0	0	0	1	0		大隋凝霜：已降低一個目標的移動速度40%
802	802	0	Shenqi_11				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大隋凝霜：吸取目標的血
803	803	0	Shenqi_11				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大隋凝霜：已降低一個目標的內外功攻擊1923
804	804	0	Shenqi_14				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大唐昆嶽：吸取目標的血
805	805	0	Shenqi_14				wq_摔绊触发01		右武器绑定点	0	0	0	1	0		大唐昆嶽：已降低一個目標的移動速度40%
806	806	0	Shenqi_14				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大唐昆嶽：已降低一個目標的內外功攻擊1923
807	807	0	Shenqi_8				wq_吸血触发01		右武器绑定点	0	0	0	1	0		大宋君岑：吸取目標的血
808	808	0	Shenqi_8				wq_吸气触发01		右武器绑定点	0	0	0	1	0		大宋君岑：吸取目標的氣
809	809	0	Shenqi_8				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大宋君岑：已降低一個目標的內外功攻擊1923
810	810	0	PetSkill6_15	npc_all_kongzhi_zdo		身体受击点				0	0	1	0	0		減速：移動速度降低40%
811	811	0	PetSkill6_8	npc_all_kongzhi_zdo		身体受击点				0	0	1	0	0		破綻：內外功防禦降低1923
812	812	0	PetSkill6_6	npc_all_kongzhi_zdo		身体受击点				0	0	1	0	0		虛弱：內外功攻擊降低1923
813	813	0	Buff9_7							1	0	0	0	0		普渡：命中目標後有機率減少對方玄抗30點，可以將目標的抗性降低至負值
814	814	0	Buff9_10							1	0	0	0	0		焚魂：命中目標後有機率減少對方火抗30點，可以將目標的抗性降低至負值
815	815	0	Buff9_8							1	0	0	0	0		炎毒：命中目標後有機率減少對方毒抗和火抗各20點，可以將目標的抗性降低至負值
816	816	0	Buff9_6							1	0	0	0	0		寒雷：命中目標後有機率減少對方玄抗和冰抗各20點，可以將目標的抗性降低至負值
817	817	0	Buff9_13							1	0	0	0	0		驟霜：命中目標後有機率減少對方冰抗和玄抗各20點，可以將目標的抗性降低至負值
818	818	0	Buff9_12							1	0	0	0	0		噬心：命中目標後有機率減少對方毒抗30點，可以將目標的抗性降低至負值
819	819	0	Buff9_9							1	0	0	0	0		刺骨：命中目標後有機率減少對方冰抗30點，可以將目標的抗性降低至負值
820	820	0	Buff9_5							1	0	0	0	0		碧火：命中目標後有機率減少對方火抗和毒抗各20點，可以將目標的抗性降低至負值
821	821	0	Buff9_11							1	0	0	0	0		神光：命中目標後有機率減少對方所有抗性各15點，可以將目標的抗性降低至負值
822	822	0	Buff9_7							0	0	1	0	0		普渡：降低玄抗30點
823	823	0	Buff9_10							0	0	1	0	0		焚魂：降低火抗30點
824	824	0	Buff9_8							0	0	1	0	0		炎毒：降低毒抗和火抗各20點
825	825	0	Buff9_6							0	0	1	0	0		寒雷：降低玄抗和冰抗各20點
826	826	0	Buff9_13							0	0	1	0	0		驟霜：降低冰抗和玄抗各20點
827	827	0	Buff9_12							0	0	1	0	0		噬心：降低毒抗30點
828	828	0	Buff9_9							0	0	1	0	0		刺骨：降低冰抗30點
829	829	0	Buff9_5							0	0	1	0	0		碧火：降低火抗和毒抗各20點
830	830	0	Buff9_11							0	0	1	0	0		神光：降低所有抗性各15點
831	831	0	Ore2_3	kvk_zc_青龙战车_buff		脚下光圈点				0	0	1	0	0		战车发动攻击
832	832	0	Ore2_3	kvk_zc_白虎战车_buff		脚下光圈点				0	0	1	0	0		战车发动攻击
833	833	0	Ore2_3	kvk_zc_朱雀战车_buff		脚下光圈点				0	0	1	0	0		战车发动攻击
834	834	0	Ore2_3	kvk_zc_玄武战车_buff		脚下光圈点				0	0	1	0	0		战车发动攻击
835	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性9點
836	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性12點
837	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性15點
838	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性18點
839	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性21點
840	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性24點
841	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性27點
842	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性30點
843	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性33點
844	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性36點
845	700	0	Buff10_5				buff_和谐光环01		身体中心点	1	0	0	0	0		父親節的祝福：增加所有屬性39點
#																
850	850	0	Buff7_11				g01_buff5		身体中心点	1	0	0	0	0		出土文物：免疫外功傷害
851	851	0	Buff7_12				g01_buff5		身体中心点	1	0	0	0	0		出土文物：免疫內功傷害
852	852	0	Buff7_14							1	0	0	0	0		出土文物：免疫冰系以外的屬性傷害
853	853	0	Buff7_13							1	0	0	0	0		出土文物：免疫火系以外的屬性傷害
854	854	0	Buff7_15							1	0	0	0	0		出土文物：免疫玄系以外的屬性傷害
855	855	0	Buff7_16							1	0	0	0	0		出土文物：免疫毒系以外的屬性傷害
856	856	0	Buff7_3				boss_飘渺峰哈大霸buff01		身体中心点	1	0	0	0	0		懸樞之痛：懸樞穴生死符發作，無法移動，但傷害加倍
857	857	0	Buff7_5				boss_飘渺峰哈大霸buff03		身体中心点	1	0	0	0	0		氣海之痛：氣海穴生死符發作，所受傷害加倍
858	858	0	Buff7_4				boss_飘渺峰哈大霸buff02		身体中心点	1	0	0	0	0		絲竹空之痛：絲竹空穴生死符發作，此時六親不認，攻擊不會轉移目標
859	859	0	Buff7_6				boss_飘渺峰乌老大buff疯狂		身体中心点	1	0	0	0	0		瘋狂：極大的提高移動速度和傷害
860	860	0	Buff0_15				g01_buff27		脚下光圈点	0	0	1	0	0		哪裡走：因震懾而無法移動
861	861	0	Buff8_3		Skills\Common\金甲明镜.wav		boss_飘渺峰卓不凡03		身体中心点	1	0	0	0	0		金甲：免疫外攻傷害
862	862	0	Buff8_4		Skills\Common\金甲明镜.wav		boss_飘渺峰卓不凡02		身体中心点	1	0	0	0	0		明鏡：免疫內功傷害
863	863	0	Buff7_7				boss_飘渺峰卓不凡01		身体中心点	1	0	0	0	0		兄弟：憤怒狀態，提高移動速度和傷害
864	864	0	Buff8_5		Skills\Common\烟花、暗雷.wav		boss_飘渺峰不平道人02		身体中心点	1	0	0	0	0		暗雷：身中暗雷，爆炸後會對周圍隊友造成傷害
865	865	0	Buff8_5		Skills\Common\烟花、暗雷.wav		boss_飘渺峰不平道人04		身体中心点	1	0	0	0	0		暗雷：身中暗雷，爆炸後會對周圍隊友造成傷害
866	866	0	Buff8_6		Skills\Common\金甲明镜.wav		boss_飘渺峰不平道人03		脚下光圈点	1	0	0	0	0		精算：內外攻中傷害較低的發揮效果，且傷害放大一倍
867	867	0	Buff9_2							0	0	0	0	0		有趣：每秒恢復少量的血
868	868	0	Buff9_4							0	0	0	0	0		震懾：每秒損失少量的血
869	869	0	Buff7_10							0	0	0	0	0		牛毛毒針：因受毒針而降低移動速度
870	870	0	Buff8_1							0	0	0	0	0		毒性變換：降低毒抗性180點
871	871	0	Buff8_2				g01_buff32		身体受击点	0	0	0	0	0		麻痹毒藥：蝕骨之毒，每秒受到一定傷害
872	872	0	Buff8_9							0	0	0	0	0		寒冰：因受到冰凍而降低移動速度
873	873	0	FightSkillDaLi_4							0	0	0	0	0		有趣：移動速度提高15%
874	874	0	Buff1_1	g01_yanggetianjun		身体受击点				0	0	0	0	0		震懾：移動速度降低15%
875	875	0	Buff8_12				boss_李秋水04		脚下光圈点	0	0	0	0	0		劍舞·內
876	875	0	Buff8_13				boss_李秋水06		脚下光圈点	0	0	0	0	0		劍舞·火
877	875	0	Buff8_15				boss_李秋水11		脚下光圈点	0	0	0	0	0		劍舞·外
878	875	0	Buff8_14				boss_李秋水14		脚下光圈点	0	0	0	0	0		劍舞·玄
879	875	0	Buff8_11				boss_李秋水16		脚下光圈点	0	0	0	0	0		劍舞·冰
880	875	0	Buff8_10				boss_李秋水18		脚下光圈点	0	0	0	0	0		劍舞·毒
881	881	0	Buff8_12							0	0	0	0	0		劍舞免疫：免疫李秋水劍舞·內
882	881	0	Buff8_13							0	0	0	0	0		劍舞免疫：免疫李秋水劍舞·火
883	881	0	Buff8_15							0	0	0	0	0		劍舞免疫：免疫李秋水劍舞·外
884	881	0	Buff8_14							0	0	0	0	0		劍舞免疫：免疫李秋水劍舞·玄
885	881	0	Buff8_11							0	0	0	0	0		劍舞免疫：免疫李秋水劍舞·冰
886	881	0	Buff8_10							0	0	0	0	0		劍舞免疫：免疫李秋水劍舞·毒
887	887	0	Buff9_1							0	0	0	0	0		有趣：每秒恢復少量的氣
888	888	0	Buff9_3							0	0	0	0	0		震懾：每秒損失少量的氣
889	99	0	Ride2_5							0	0	0	1	0		坐騎：碧水金睛獸
890	890	0	Buff0_16				buff_sangong_01		脚下光圈点	0	1	1	0	0		無法使用任何攻擊技能
891	891	0	Buff8_1							0	0	0	0	0		毒性變換：降低毒抗性1點
892	892	0	FabaoDaoju_1							0	-1	-1	0	0		小明目丹：暗器获得经验变成1.5倍
893	893	0	FabaoDaoju_5							0	-1	-1	0	0		大明目丹：暗器获得经验变成2倍
894	894	0	Buff8_2				g01_buff32		身体受击点	0	1	1	0	0		詛咒：持續掉血
900	900	0	Buff5_9				活动BUFF_A01		身体中心点	1	0	0	0	0		秦皇戰神：增加人物基礎外功攻擊和基礎內功攻擊
901	655	0	haiwai1_1				g01_xy_jq_黄金甲_1		脚下光圈点	0	0	0	1	0		夫妻行功心法
#
950	99	0	Ride2_4							0	0	0	1	0		坐騎：潘神																
980	980	0	Ore2_3							1	0	0	0	0		驾驶蚩尤青龙战车
981	981	0	Ore2_3							1	0	0	0	0		驾驶蚩尤白虎战车
982	982	0	Ore2_3							1	0	0	0	0		驾驶蚩尤朱雀战车
983	983	0	Ore2_3							1	0	0	0	0		驾驶蚩尤玄武战车
984	984	0	Ore2_3							1	0	0	0	0		驾驶蚩尤盘古战车
985	985	0	Ore2_3							1	0	0	0	0		驾驶炎黄青龙战车
986	986	0	Ore2_3							1	0	0	0	0		驾驶炎黄白虎战车
987	987	0	Ore2_3							1	0	0	0	0		驾驶炎黄朱雀战车
988	988	0	Ore2_3							1	0	0	0	0		驾驶炎黄玄武战车
989	989	0	FightSkillGaiBang_3							0	0	0	1	0		免疫减速
990	990	0	FightSkillMingJiao1_3				g01_buff18		身体受击点	0	0	0	1	0		免疫散功
991	991	0	FightSkillShaoLin2_3	g01_sl_zdo_mingjingtai_01		身体受击点				0	0	0	1	0		免疫失明
992	993	0	FightSkillTianShan_9	g01_ts_zdo_renwowuxiang		身体受击点	g01_buff38		头顶状态点	0	1	1	0	0		点穴：封穴，移动不能，操作不能，可被攻击，无法被打醒
993	993	0	Ore2_3							1	0	0	0	0		驾驶炎黄盘古战车
994	994	0	Buff0_15		Skills\Sl\Sl_金刚伏魔圈_定身.wav		g01_buff27		脚下光圈点	0	1	1	0	0		定身：無法移動並且不能攻擊或使用技能
995	1022	0	YuanDan1_1				g01_buff_圣诞礼盒01		脚下光圈点	0	0	0	1	0		聖誕快樂
996	1022	0	YuanDan1_4				g01_buff_圣诞礼盒02		脚下光圈点	0	0	0	1	0		聖誕快樂
997	1022	0	YuanDan1_3				g01_buff_圣诞礼盒03		脚下光圈点	0	0	0	1	0		聖誕快樂
998	1022	0	YuanDan1_2				g01_buff_圣诞礼盒04		脚下光圈点	0	0	0	1	0		聖誕快樂
999	999	0	Buff4_16							0	0	0	0	0		免疫控制和僵硬
1000	1000	0	Buff4_16							0	0	0	0	0		免疫控制
1001	30	0	Buff1_4							0	1	1	0	0		破綻：受到火燒赤壁技能攻擊的傷害增加
1002	34	0	Buff1_5							0	1	1	0	0		虛弱：內功攻擊減少
1003	1003	0	FightSkillXiaoYao1_5							0	0	1	0	0		蛟龍出水：受到蜃龍亂舞攻擊將被定身
1004	23	0	Buff1_1	g01_yanggetianjun		身体受击点	g01_buff100		脚下光圈点	0	1	1	0	0		蜃龍亂舞：僵硬，移動速度減慢
1005	1005	0	FightSkillXiaoYao1_7							0	0	1	0	0		海市蜃樓：受到蛟龍亂舞攻擊傷害增加
1006	1006	0	FightSkillMingJiao_15				boss_镜湖水鬼_火烧赤壁		脚下光圈点	0	0	0	0	0		火燒赤壁：自身周圍15米範圍內所有敵對目標將受到持續的火攻擊和破綻效果
1007	1007	0	FightSkillGaiBang1_8				boss_镜湖水鬼_蛟龙乱舞		脚下光圈点	0	0	0	0	0		蛟龍亂舞：自身周圍5米範圍內所有敵對目標將受到持續的火攻擊
1008	1008	0	FightSkillGaiBang_4				boss_镜湖水鬼_蜃龙乱舞		脚下光圈点	0	0	0	0	0		蜃龍亂舞：自身周圍5米範圍內所有敵對目標將受到僵硬減速效果和火攻擊
1009	345	0	PetSkill3_3				cw_rouqiang		头顶状态点	0	0	1	0	0		獸王咆哮：吸引怪物攻擊自身
1010	58	0	Buff2_8				cw_shixue		身体受击点	0	0	0	1	0		狂暴：會心攻擊增加
1011	25	0	Buff1_3							0	1	1	0	0		破綻：會心防禦降低
1012	1012	0	FightSkillMingJiao_9	g01_em_buff1114	interface\sound_shengji.wav	脚下光圈点	g01_dl_中冲剑01		脚下光圈点	0	0	0	1	0		鬥轉星移：以彼之道，還施彼身
1013	98	0	Buff1_5							0	1	1	0	0		僵硬：閃避降低
1014	1014	0	Buff2_8				cw_shixue		身体受击点	0	0	0	0	0		狂暴：攻擊增加，防禦減弱
1015	1015	0	PetSkill3_7				cw_shixue蓝		身体受击点	0	0	0	0	0		憨厚：防禦增加，攻擊減弱
1016	1016	0	Buff2_8				cw_shixue		身体受击点	0	0	0	0	0		狂暴：攻擊大副提升，防禦減弱
1017	1017	0	PetSkill3_5				cw_shixue黄		身体受击点	0	0	0	0	0		拼命：會心攻擊、命中增加，會心防禦、躲避減弱
